observed_at,collected_at,channel,keyword_raw,entity,metric_type,metric_value,metadata,run_id
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Lc BACK SCOOP 3/4 TEE_VINTAGE BLUE [LC263TS19B1],29cm:3993252,review_count,73.0,"{""brand_eng"": ""LOW CLASSIC"", ""brand_kor"": ""로우클래식"", ""brand_no"": 302, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3993252, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 53250, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3993252""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Lc BACK SCOOP 3/4 TEE_VINTAGE BLUE [LC263TS19B1],29cm:3993252@268103100,rank,82.0,"{""brand_eng"": ""LOW CLASSIC"", ""brand_kor"": ""로우클래식"", ""brand_no"": 302, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3993252, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 53250, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3993252""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,"Steady Shirt, Pink Check",29cm:4010835,heart_count,122.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4010835, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 178200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4010835""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,"Steady Shirt, Pink Check",29cm:4010835,review_count,5.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4010835, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 178200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4010835""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,"Steady Shirt, Pink Check",29cm:4010835@272103100,rank,28.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4010835, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 178200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4010835""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012,heart_count,178.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012,review_count,11.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012@272103100,rank,11.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190,heart_count,91.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190,review_count,5.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190@272103100,rank,56.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290,heart_count,74.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290,review_count,3.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290@272103100,rank,94.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080,heart_count,2166.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080,review_count,0.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080@268103100,rank,30.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Orange,29cm:4081081,heart_count,877.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081081, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081081""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Orange,29cm:4081081,review_count,5.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081081, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081081""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Flower Mid Sleeve Shirt_Orange,29cm:4081081@268103100,rank,96.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081081, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 71600, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081081""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Khaki Beige,29cm:4081083,heart_count,6344.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081083, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081083""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Khaki Beige,29cm:4081083,review_count,5.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081083, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081083""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Khaki Beige,29cm:4081083@268103100,rank,6.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081083, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081083""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Navy,29cm:4081084,heart_count,1400.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081084, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081084""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Navy,29cm:4081084,review_count,8.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081084, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081084""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Corduroy Mid Sleeve Shirt_Navy,29cm:4081084@268103100,rank,27.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081084, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 18, ""sale_price"": 75400, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081084""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dew Boat Stripe Tee_Navy,29cm:4081100,heart_count,223.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 41990, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081100""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dew Boat Stripe Tee_Navy,29cm:4081100,review_count,0.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 41990, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081100""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dew Boat Stripe Tee_Navy,29cm:4081100@268103100,rank,73.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 41990, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081100""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Beige,29cm:4081115,heart_count,11024.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081115, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081115""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Beige,29cm:4081115,review_count,91.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081115, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081115""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Beige,29cm:4081115@268103100,rank,12.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081115, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081115""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Dusty Blue,29cm:4081117,heart_count,4075.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081117, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081117""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Dusty Blue,29cm:4081117,review_count,45.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081117, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081117""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Dusty Raglan Tee_Dusty Blue,29cm:4081117@268103100,rank,43.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081117, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 39570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081117""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Henley 3/4 Sleeve Tee_Ivory,29cm:4081119,heart_count,532.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081119, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 46840, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081119""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,Henley 3/4 Sleeve Tee_Ivory,29cm:4081119,review_count,2.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 4081119, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 19, ""sale_price"": 46840, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081119""}",2026-09-06T08:07:14+00:00_6caed517
