observed_at,collected_at,channel,keyword_raw,entity,metric_type,metric_value,metadata,run_id
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,"Sweat Half Zip Up, Black",29cm:3930302,heart_count,147.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""집업"", ""category3_code"": 272103109, ""is_new"": false, ""item_no"": 3930302, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 34, ""sale_price"": 111720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3930302""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,"Sweat Half Zip Up, Black",29cm:3930302,review_count,2.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""집업"", ""category3_code"": 272103109, ""is_new"": false, ""item_no"": 3930302, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 34, ""sale_price"": 111720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3930302""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,"Sweat Half Zip Up, Black",29cm:3930302@272103100,rank,97.0,"{""brand_eng"": ""BROWNYARD"", ""brand_kor"": ""브라운야드"", ""brand_no"": 2211, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""집업"", ""category3_code"": 272103109, ""is_new"": false, ""item_no"": 3930302, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 34, ""sale_price"": 111720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3930302""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,[리복x발란사] 레터링 로고 반팔티 - 멜란지 그레이,29cm:3940281,heart_count,167.0,"{""brand_eng"": ""REEBOK"", ""brand_kor"": ""리복"", ""brand_no"": 19234, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3940281, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59000, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3940281""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,[리복x발란사] 레터링 로고 반팔티 - 멜란지 그레이,29cm:3940281,review_count,8.0,"{""brand_eng"": ""REEBOK"", ""brand_kor"": ""리복"", ""brand_no"": 19234, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3940281, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59000, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3940281""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,[리복x발란사] 레터링 로고 반팔티 - 멜란지 그레이,29cm:3940281@272103100,rank,89.0,"{""brand_eng"": ""REEBOK"", ""brand_kor"": ""리복"", ""brand_no"": 19234, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3940281, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59000, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3940281""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,LAUNDRY SMALL CHECK SHIRT [CHARCOAL BLACK],29cm:3945677,heart_count,337.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3945677, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 66560, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945677""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,LAUNDRY SMALL CHECK SHIRT [CHARCOAL BLACK],29cm:3945677,review_count,26.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3945677, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 66560, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945677""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,LAUNDRY SMALL CHECK SHIRT [CHARCOAL BLACK],29cm:3945677@272103100,rank,1.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3945677, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 66560, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945677""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [CASHEW NUT],29cm:3945919,heart_count,27.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3945919, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 55080, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945919""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [CASHEW NUT],29cm:3945919,review_count,0.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3945919, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 55080, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945919""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [CASHEW NUT],29cm:3945919@272103100,rank,48.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3945919, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 55080, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3945919""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [HAZEL],29cm:3946193,heart_count,27.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3946193, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 28, ""sale_price"": 52020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3946193""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [HAZEL],29cm:3946193,review_count,2.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3946193, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 28, ""sale_price"": 52020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3946193""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,WASHED BORDER L/S T-SHIRT [HAZEL],29cm:3946193@272103100,rank,98.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3946193, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 28, ""sale_price"": 52020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3946193""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,[3rd] Rosy Rib Sleeveless (6color),29cm:4015004,heart_count,3094.0,"{""brand_eng"": ""HOKUSPOKUS"", ""brand_kor"": ""호쿠스포쿠스"", ""brand_no"": 17423, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""슬리브리스"", ""category3_code"": 268103103, ""is_new"": false, ""item_no"": 4015004, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 31590, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4015004""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,[3rd] Rosy Rib Sleeveless (6color),29cm:4015004,review_count,151.0,"{""brand_eng"": ""HOKUSPOKUS"", ""brand_kor"": ""호쿠스포쿠스"", ""brand_no"": 17423, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""슬리브리스"", ""category3_code"": 268103103, ""is_new"": false, ""item_no"": 4015004, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 31590, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4015004""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,[3rd] Rosy Rib Sleeveless (6color),29cm:4015004@268103100,rank,75.0,"{""brand_eng"": ""HOKUSPOKUS"", ""brand_kor"": ""호쿠스포쿠스"", ""brand_no"": 17423, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""슬리브리스"", ""category3_code"": 268103103, ""is_new"": false, ""item_no"": 4015004, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 31590, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4015004""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012,heart_count,185.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012,review_count,12.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [SLATE],29cm:4040012@272103100,rank,6.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040012, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040012""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190,heart_count,97.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190,review_count,6.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP CHECK SHIRT [CORAL BLUE],29cm:4040190@272103100,rank,36.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040190, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040190""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP STRIPE SHIRT [ECRU],29cm:4040192,heart_count,56.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040192, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040192""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP STRIPE SHIRT [ECRU],29cm:4040192,review_count,0.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040192, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040192""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,SEMI CROP STRIPE SHIRT [ECRU],29cm:4040192@272103100,rank,68.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 4040192, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 24, ""sale_price"": 62730, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4040192""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,Neck Color Box LS Tee Vintage Black,29cm:4063286,heart_count,29.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063286, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 55720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063286""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,Neck Color Box LS Tee Vintage Black,29cm:4063286,review_count,0.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063286, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 55720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063286""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,Neck Color Box LS Tee Vintage Black,29cm:4063286@272103100,rank,52.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063286, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 19, ""sale_price"": 55720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063286""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290,heart_count,80.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290,review_count,3.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:56+00:00,commerce_rank,MIM LS Tee Vintage Black,29cm:4063290@272103100,rank,82.0,"{""brand_eng"": ""DEUTERO"", ""brand_kor"": ""듀테로"", ""brand_no"": 7954, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 4063290, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 63800, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4063290""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080,heart_count,2524.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 15, ""sale_price"": 75240, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080,review_count,0.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 15, ""sale_price"": 75240, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-08T03:16:54+00:00_7a28baff
2026-09-08T12:16:00+09:00,2026-09-08T03:16:54+00:00,commerce_rank,Flower Mid Sleeve Shirt_Blue,29cm:4081080@268103100,rank,65.0,"{""brand_eng"": ""108POUND"", ""brand_kor"": ""108파운드"", ""brand_no"": 86198, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""셔츠"", ""category3_code"": 268103106, ""is_new"": false, ""item_no"": 4081080, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 0.0, ""sale_percent"": 15, ""sale_price"": 75240, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/4081080""}",2026-09-08T03:16:54+00:00_7a28baff
